time,mid_price,spread
54,0.9589999999999996,-0.04399999999999993
55,0.9639999999999996,-0.04699999999999993
56,0.9739999999999996,-0.04699999999999993
57,0.9879999999999997,-0.04699999999999993
58,0.9859999999999997,-0.04499999999999993
59,0.9769999999999996,-0.041999999999999926
60,0.9859999999999997,-0.041999999999999926
61,0.9899999999999997,-0.041999999999999926
62,0.9919999999999997,-0.041000000000000036
63,1.0029999999999997,-0.041000000000000036
64,0.9949999999999997,-0.041000000000000036
65,0.9999999999999997,-0.039999999999999925
66,0.9959999999999997,-0.039999999999999925
67,1.0059999999999996,-0.039999999999999925
68,1.0039999999999996,-0.039999999999999925
69,0.9939999999999996,-0.03600000000000014
70,1.0039999999999996,-0.03600000000000014
71,0.9899999999999995,-0.03600000000000014
72,0.9859999999999995,-0.03600000000000014
73,0.9719999999999995,-0.03400000000000025
74,0.9849999999999995,-0.03400000000000025
75,0.9899999999999995,-0.03400000000000025
76,0.9809999999999995,-0.03400000000000025
77,0.9819999999999995,-0.03200000000000025
78,0.9849999999999995,-0.03200000000000025
79,0.9889999999999995,-0.03100000000000014
80,0.9899999999999995,-0.03100000000000014
81,0.9929999999999995,-0.026000000000000245
82,0.9689999999999995,-0.026000000000000245
83,0.9809999999999995,-0.027000000000000468
84,0.9909999999999995,-0.027000000000000468
85,0.9879999999999995,-0.027000000000000468
86,0.9769999999999995,-0.024000000000000354
87,0.9889999999999995,-0.02100000000000035
88,0.9859999999999995,-0.02100000000000035
89,0.9789999999999995,-0.02100000000000035
90,0.9819999999999995,-0.01900000000000024
91,0.9899999999999995,-0.01900000000000024
92,0.9949999999999996,-0.01900000000000024
93,1.0009999999999994,-0.01900000000000024
94,1.0039999999999993,-0.017000000000000237
95,1.0049999999999992,-0.016000000000000347
96,1.0169999999999992,-0.015000000000000457
97,1.0199999999999991,-0.019999999999999685
98,1.0109999999999992,-0.022999999999999576
99,1.0149999999999992,-0.022999999999999576
100,1.0219999999999991,-0.022999999999999465
101,1.0219999999999991,-0.024999999999999467
102,1.026999999999999,-0.024999999999999467
103,1.018999999999999,-0.02999999999999936
104,1.012999999999999,-0.02899999999999936
105,1.008999999999999,-0.02899999999999936
106,1.002999999999999,-0.02899999999999936
107,1.0019999999999991,-0.023999999999999466
108,1.002999999999999,-0.023999999999999466
109,0.990999999999999,-0.022999999999999576
110,0.980999999999999,-0.022999999999999576
111,0.995999999999999,-0.022999999999999576
112,0.992999999999999,-0.022999999999999576
113,1.005999999999999,-0.02100000000000013
114,1.0089999999999988,-0.019000000000000128
115,1.003999999999999,-0.018000000000000016
116,0.9939999999999989,-0.018000000000000016
117,0.9939999999999989,-0.01799999999999946
118,1.001999999999999,-0.01799999999999946
119,0.9959999999999989,-0.01599999999999968
120,1.0029999999999988,-0.01599999999999968
121,1.0049999999999988,-0.01599999999999968
122,1.003999999999999,-0.01399999999999968
123,0.9999999999999989,-0.01399999999999968
124,1.0049999999999988,-0.01399999999999968
125,1.0009999999999988,-0.012999999999999678
126,1.0119999999999987,-0.010999999999999455
127,0.9999999999999987,-0.010999999999999455
128,0.9969999999999987,-0.010999999999999455
129,0.9979999999999987,-0.010999999999999455
130,1.0019999999999987,-0.010000000000000453
131,1.0049999999999986,-0.010000000000000453
132,1.0079999999999985,-0.010000000000000453
133,1.0069999999999986,-0.00700000000000045
134,1.0119999999999985,-0.00700000000000045
135,1.0029999999999986,-0.00700000000000045
136,1.0089999999999986,-0.00700000000000045
137,1.0129999999999986,-0.00700000000000045
138,1.0239999999999985,-0.007999999999999008
139,1.0219999999999985,-0.018999999999998907
140,1.0189999999999986,-0.018999999999998907
141,1.0179999999999987,-0.017999999999998906
142,1.0149999999999988,-0.017999999999998906
143,1.0189999999999988,-0.015999999999998904
144,1.0209999999999988,-0.015999999999998904
145,1.015999999999999,-0.015999999999998904
146,1.009999999999999,-0.015999999999998904
147,1.005999999999999,-0.014999999999999236
148,1.003999999999999,-0.014999999999999236
149,1.005999999999999,-0.014999999999999125
150,1.004999999999999,-0.014999999999999125
151,1.014999999999999,-0.012999999999999123
152,1.026999999999999,-0.012999999999999123
153,1.020999999999999,-0.020999999999999353
154,1.022999999999999,-0.020999999999999353
155,1.040999999999999,-0.020999999999999353
156,1.047999999999999,-0.034999999999999365
157,1.049999999999999,-0.04099999999999926
158,1.0589999999999988,-0.04299999999999926
159,1.0689999999999988,-0.05099999999999927
160,1.067999999999999,-0.06099999999999928
161,1.067999999999999,-0.06099999999999928
162,1.062999999999999,-0.06099999999999928
163,1.0559999999999992,-0.06099999999999928
164,1.0579999999999992,-0.059999999999999276
165,1.060999999999999,-0.059999999999999276
166,1.061999999999999,-0.059999999999999276
167,1.063999999999999,-0.059999999999999276
168,1.062999999999999,-0.058999999999999386
169,1.0619999999999992,-0.058999999999999386
170,1.0599999999999992,-0.058999999999999386
171,1.0439999999999992,-0.058999999999999386
172,1.0439999999999992,-0.058999999999999386
173,1.0409999999999993,-0.05499999999999938
174,1.0429999999999993,-0.05499999999999938
175,1.0499999999999992,-0.05499999999999938
176,1.0499999999999992,-0.05499999999999927
177,1.056999999999999,-0.05299999999999949
178,1.0479999999999992,-0.05299999999999949
179,1.0369999999999993,-0.05299999999999949
180,1.0439999999999992,-0.05299999999999949
181,1.0379999999999991,-0.05299999999999949
182,1.0309999999999993,-0.05299999999999949
183,1.0199999999999994,-0.05299999999999949
184,1.0209999999999992,-0.0519999999999996
185,1.0159999999999993,-0.0519999999999996
186,1.0259999999999994,-0.0519999999999996
187,1.0229999999999995,-0.0519999999999996
188,1.0169999999999995,-0.05199999999999938
189,1.0269999999999995,-0.05199999999999938
190,1.0269999999999995,-0.05199999999999938
191,1.0229999999999995,-0.05199999999999938
192,1.0229999999999995,-0.05099999999999949
193,1.0269999999999995,-0.05099999999999938
194,1.0379999999999994,-0.05099999999999938
195,1.0399999999999994,-0.05099999999999938
196,1.0359999999999994,-0.05099999999999938
197,1.0339999999999994,-0.049000000000000155
198,1.0279999999999994,-0.049000000000000155
199,1.0339999999999994,-0.049000000000000155
200,1.0379999999999994,-0.049000000000000155
201,1.0319999999999994,-0.04799999999999982
202,1.0379999999999994,-0.047999999999999376
203,1.0369999999999995,-0.047999999999999376
204,1.0339999999999996,-0.04699999999999971
205,1.0279999999999996,-0.04699999999999971
206,1.0269999999999997,-0.0459999999999996
207,1.0289999999999997,-0.0459999999999996
208,1.0259999999999998,-0.044999999999999485
209,1.0289999999999997,-0.044999999999999485
210,1.0299999999999996,-0.044999999999999485
211,1.0249999999999997,-0.044999999999999485
212,1.0289999999999997,-0.043999999999999595
213,1.0299999999999996,-0.04300000000000015
214,1.0289999999999997,-0.04300000000000015
215,1.0299999999999996,-0.04300000000000015
216,1.0389999999999995,-0.037000000000000144
217,1.0539999999999994,-0.0369999999999997
218,1.0579999999999994,-0.040999999999999925
219,1.0709999999999993,-0.04499999999999993
220,1.0789999999999993,-0.05799999999999961
221,1.0839999999999992,-0.06599999999999961
222,1.0839999999999992,-0.07099999999999951
223,1.084999999999999,-0.07000000000000028
224,1.085999999999999,-0.07100000000000017
225,1.0869999999999989,-0.07200000000000006
226,1.081999999999999,-0.07299999999999995
227,1.078999999999999,-0.07299999999999995
228,1.081999999999999,-0.07299999999999995
229,1.087999999999999,-0.07299999999999995
230,1.076999999999999,-0.07400000000000007
231,1.056999999999999,-0.0739999999999994
232,1.040999999999999,-0.0739999999999994
233,1.0339999999999991,-0.0739999999999994
234,1.0209999999999992,-0.0719999999999994
235,1.0149999999999992,-0.0719999999999994
236,1.0169999999999992,-0.06999999999999962
237,1.0139999999999993,-0.06999999999999962
238,1.0109999999999995,-0.06999999999999962
239,1.0059999999999996,-0.06899999999999973
240,1.0059999999999996,-0.0689999999999995
241,1.0019999999999996,-0.0689999999999995
242,0.9959999999999996,-0.0689999999999995
243,0.9909999999999995,-0.0689999999999995
244,0.9929999999999995,-0.07299999999999973
245,0.9919999999999995,-0.07099999999999951
246,0.9959999999999996,-0.07099999999999951
247,1.0049999999999994,-0.07099999999999951
248,1.0039999999999996,-0.0699999999999994
249,1.0169999999999995,-0.0699999999999994
250,1.0249999999999995,-0.0699999999999994
251,1.0239999999999996,-0.0699999999999994
252,1.0189999999999997,-0.0689999999999995
253,1.0129999999999997,-0.06599999999999984
254,1.0009999999999997,-0.06599999999999984
255,1.0079999999999996,-0.06599999999999984
256,1.0149999999999995,-0.06399999999999939
257,1.0059999999999996,-0.06399999999999939
258,0.9949999999999996,-0.06399999999999939
259,0.9839999999999995,-0.06399999999999961
260,0.9799999999999995,-0.07299999999999951
261,0.9859999999999995,-0.07699999999999951
262,0.9829999999999995,-0.07699999999999951
263,0.9909999999999995,-0.07699999999999951
264,0.9979999999999996,-0.07099999999999973
265,1.0029999999999994,-0.06799999999999973
266,0.9909999999999994,-0.06799999999999973
267,0.9869999999999994,-0.05499999999999983
268,0.9909999999999994,-0.05499999999999983
269,0.9989999999999994,-0.05499999999999983
270,1.0029999999999994,-0.053999999999999826
271,1.0059999999999993,-0.05299999999999949
272,1.0079999999999993,-0.05299999999999949
273,1.0029999999999994,-0.05099999999999949
274,0.9919999999999994,-0.05099999999999949
275,0.9849999999999994,-0.04799999999999982
276,0.9849999999999994,-0.04899999999999993
277,0.9829999999999994,-0.04899999999999993
278,0.9719999999999994,-0.04699999999999971
279,0.9659999999999994,-0.05799999999999972
280,0.9639999999999994,-0.06399999999999972
281,0.9679999999999994,-0.06599999999999973
282,0.9619999999999994,-0.06599999999999973
283,0.9609999999999994,-0.06799999999999973
284,0.9699999999999994,-0.06899999999999973
285,0.9699999999999994,-0.0689999999999995
286,0.9709999999999994,-0.0689999999999995
287,0.9759999999999994,-0.0689999999999995
288,0.9759999999999994,-0.06699999999999973
289,0.9799999999999994,-0.06599999999999973
290,0.9739999999999994,-0.06599999999999973
291,0.9709999999999994,-0.06399999999999972
292,0.9599999999999994,-0.0639999999999995
293,0.9629999999999994,-0.0679999999999995
294,0.9829999999999994,-0.0679999999999995
295,0.9769999999999994,-0.0679999999999995
296,0.9759999999999994,-0.06399999999999972
297,0.9789999999999994,-0.06099999999999972
298,0.9769999999999994,-0.06099999999999972
299,0.9769999999999994,-0.06099999999999972
300,0.9719999999999994,-0.06099999999999972
301,0.9719999999999994,-0.06099999999999972
302,0.9699999999999994,-0.05799999999999972
303,0.9669999999999994,-0.05799999999999972
304,0.9669999999999994,-0.05799999999999972
305,0.9649999999999994,-0.05699999999999972
306,0.9639999999999994,-0.05899999999999972
307,0.9619999999999994,-0.05999999999999972
308,0.9579999999999994,-0.06099999999999983
309,0.9619999999999994,-0.06499999999999984
310,0.9669999999999994,-0.06499999999999984
311,0.9829999999999994,-0.06499999999999984
312,0.9729999999999994,-0.06299999999999983
313,0.9729999999999994,-0.05899999999999983
314,0.9729999999999994,-0.05899999999999983
315,0.9649999999999994,-0.05899999999999983
316,0.9679999999999994,-0.05899999999999983
317,0.9739999999999994,-0.05899999999999961
318,0.9689999999999994,-0.05899999999999961
319,0.9689999999999994,-0.05899999999999961
320,0.9669999999999994,-0.05899999999999961
321,0.9609999999999994,-0.05699999999999961
322,0.9519999999999994,-0.05999999999999961
323,0.9549999999999994,-0.06899999999999962
324,0.9479999999999994,-0.06799999999999995
325,0.9559999999999994,-0.07199999999999995
326,0.9519999999999994,-0.07199999999999995
327,0.9599999999999994,-0.07199999999999995
328,0.9559999999999994,-0.07100000000000006
329,0.9539999999999994,-0.07100000000000006
330,0.9359999999999994,-0.06700000000000006
331,0.9429999999999994,-0.08300000000000007
332,0.9459999999999994,-0.08199999999999996
333,0.9499999999999994,-0.08199999999999996
334,0.9459999999999994,-0.08199999999999996
335,0.9419999999999994,-0.08199999999999996
336,0.9469999999999994,-0.07599999999999996
337,0.9289999999999994,-0.07599999999999996
338,0.9299999999999994,-0.08899999999999997
339,0.9239999999999994,-0.08899999999999997
340,0.9379999999999994,-0.09399999999999997
341,0.9309999999999994,-0.09399999999999997
342,0.9279999999999994,-0.09399999999999997
343,0.9329999999999994,-0.09399999999999997
344,0.9419999999999994,-0.09399999999999997
345,0.9409999999999994,-0.08999999999999975
346,0.9459999999999994,-0.08999999999999975
347,0.9489999999999994,-0.08999999999999975
348,0.9649999999999994,-0.08999999999999975
349,0.9539999999999994,-0.08800000000000008
350,0.9449999999999994,-0.08800000000000008
351,0.9459999999999994,-0.08700000000000008
352,0.9459999999999994,-0.08700000000000008
353,0.9419999999999994,-0.08699999999999986
354,0.9509999999999994,-0.08699999999999986
355,0.9569999999999994,-0.08599999999999985
356,0.9409999999999994,-0.08599999999999985
357,0.9369999999999994,-0.08499999999999996
358,0.9339999999999994,-0.08499999999999996
359,0.9289999999999994,-0.08499999999999996
360,0.9399999999999994,-0.08699999999999997
361,0.9399999999999994,-0.08500000000000019
362,0.9419999999999994,-0.08500000000000019
363,0.9369999999999994,-0.08500000000000019
364,0.9399999999999994,-0.08500000000000019
365,0.9479999999999994,-0.08099999999999996
366,0.9669999999999994,-0.08099999999999996
367,0.9649999999999994,-0.07999999999999996
368,0.9639999999999994,-0.07999999999999996
369,0.9579999999999994,-0.07999999999999996
370,0.9529999999999994,-0.07999999999999996
371,0.9529999999999994,-0.07699999999999996
372,0.9589999999999994,-0.07699999999999996
373,0.9569999999999994,-0.07699999999999996
374,0.9649999999999994,-0.07699999999999974
375,0.9629999999999994,-0.07699999999999974
376,0.9709999999999994,-0.07699999999999974
377,0.9709999999999994,-0.07699999999999974
378,0.9839999999999994,-0.07699999999999974
379,0.9869999999999994,-0.07399999999999995
380,0.9789999999999994,-0.07399999999999995
381,0.9829999999999994,-0.07399999999999995
382,0.9869999999999994,-0.07399999999999995
383,0.9909999999999994,-0.07099999999999984
384,0.9919999999999994,-0.07099999999999984
385,0.9899999999999994,-0.07099999999999984
386,0.9959999999999994,-0.07099999999999984
387,0.9929999999999994,-0.07000000000000017
388,0.9859999999999994,-0.07000000000000017
389,0.9899999999999994,-0.07000000000000017
390,0.9929999999999994,-0.07000000000000017
391,0.9989999999999994,-0.07000000000000017
392,1.0049999999999994,-0.07000000000000017
393,1.0029999999999994,-0.07000000000000017
394,1.0009999999999994,-0.07000000000000017
395,1.0089999999999995,-0.06900000000000017
396,1.0109999999999995,-0.06900000000000017
397,1.0039999999999996,-0.06900000000000017
398,0.9929999999999995,-0.06900000000000017
399,1.0049999999999994,-0.06900000000000017
400,1.0059999999999993,-0.06800000000000028
401,1.0289999999999992,-0.06800000000000028
402,1.0189999999999992,-0.06800000000000028
403,1.0309999999999993,-0.06700000000000028
404,1.0269999999999992,-0.06899999999999984
405,1.0199999999999994,-0.06899999999999984
406,1.0259999999999994,-0.06899999999999984
407,1.0359999999999994,-0.06899999999999984
408,1.0399999999999994,-0.07399999999999995
409,1.0319999999999994,-0.07799999999999996
410,1.0179999999999993,-0.07799999999999996
411,1.0279999999999994,-0.07799999999999996
412,1.0459999999999994,-0.07799999999999996
413,1.0369999999999995,-0.08399999999999996
414,1.0389999999999995,-0.08399999999999996
415,1.0299999999999996,-0.08399999999999996
416,1.0299999999999996,-0.08399999999999996
417,1.0289999999999997,-0.08399999999999996
418,1.0299999999999996,-0.07600000000000007
419,1.0429999999999995,-0.07600000000000007
420,1.0439999999999994,-0.08000000000000007
421,1.0549999999999993,-0.07899999999999996
422,1.0469999999999993,-0.08999999999999986
423,1.0469999999999993,-0.08999999999999986
424,1.0429999999999993,-0.08999999999999986
425,1.0469999999999993,-0.08899999999999986
426,1.0339999999999994,-0.08099999999999985
427,1.0299999999999994,-0.08099999999999985
428,1.0339999999999994,-0.08099999999999985
429,1.0379999999999994,-0.08099999999999985
430,1.0329999999999995,-0.08099999999999985
431,1.0249999999999995,-0.08099999999999985
432,1.0299999999999994,-0.08099999999999985
433,1.0269999999999995,-0.08099999999999985
434,1.0309999999999995,-0.08099999999999985
435,1.0269999999999995,-0.08099999999999985
436,1.0269999999999995,-0.08099999999999985
437,1.0349999999999995,-0.08099999999999985
438,1.0359999999999994,-0.08099999999999985
439,1.0369999999999993,-0.07799999999999996
440,1.0519999999999992,-0.07799999999999996
441,1.0509999999999993,-0.08599999999999974
442,1.0519999999999992,-0.08599999999999974
443,1.058999999999999,-0.08599999999999974
444,1.050999999999999,-0.09299999999999964
445,1.0479999999999992,-0.09299999999999964
446,1.0429999999999993,-0.09199999999999964
447,1.0439999999999992,-0.09199999999999964
448,1.050999999999999,-0.09199999999999964
449,1.042999999999999,-0.08499999999999974
450,1.038999999999999,-0.08399999999999974
451,1.044999999999999,-0.08399999999999974
452,1.044999999999999,-0.08399999999999974
453,1.046999999999999,-0.08399999999999974
454,1.0399999999999991,-0.08199999999999985
455,1.040999999999999,-0.08199999999999985
456,1.038999999999999,-0.08199999999999985
457,1.032999999999999,-0.08199999999999985
458,1.030999999999999,-0.08099999999999963
459,1.028999999999999,-0.08099999999999963
460,1.040999999999999,-0.08099999999999963
461,1.044999999999999,-0.08099999999999963
462,1.0399999999999991,-0.07999999999999963
463,1.0459999999999992,-0.07999999999999963
464,1.0269999999999992,-0.07999999999999963
465,1.0229999999999992,-0.07999999999999963
466,1.0289999999999992,-0.07699999999999974
467,1.0299999999999991,-0.07599999999999973
468,1.034999999999999,-0.07599999999999973
469,1.036999999999999,-0.07599999999999973
470,1.0319999999999991,-0.07499999999999962
471,1.038999999999999,-0.07399999999999962
472,1.047999999999999,-0.07399999999999962
473,1.043999999999999,-0.07499999999999951
474,1.0529999999999988,-0.07499999999999951
475,1.0409999999999988,-0.0799999999999994
476,1.0459999999999987,-0.0799999999999994
477,1.0549999999999986,-0.0799999999999994
478,1.0589999999999986,-0.08199999999999918
479,1.0529999999999986,-0.08499999999999919
480,1.0549999999999986,-0.08499999999999919
481,1.0419999999999987,-0.08499999999999919
482,1.0479999999999987,-0.08499999999999919
483,1.0679999999999987,-0.08499999999999919
484,1.0819999999999987,-0.0939999999999993
485,1.0849999999999986,-0.10799999999999932
486,1.0839999999999987,-0.11099999999999921
487,1.0659999999999987,-0.11099999999999921
488,1.0639999999999987,-0.10999999999999921
489,1.0389999999999988,-0.10999999999999921
490,1.0329999999999988,-0.10899999999999932
491,1.0349999999999988,-0.10899999999999932
492,1.0329999999999988,-0.10899999999999932
493,1.031999999999999,-0.10799999999999932
494,1.019999999999999,-0.10599999999999932
495,1.0329999999999988,-0.10599999999999932
496,1.0249999999999988,-0.10599999999999932
497,1.0269999999999988,-0.0919999999999993
498,1.0189999999999988,-0.0919999999999993
499,1.0089999999999988,-0.0919999999999993
500,1.005999999999999,-0.0899999999999993
501,1.0129999999999988,-0.0899999999999993
502,1.0189999999999988,-0.0889999999999993
503,1.0299999999999987,-0.0889999999999993
504,1.0159999999999987,-0.0869999999999993
505,1.0089999999999988,-0.0869999999999993
506,1.0189999999999988,-0.0869999999999993
507,1.0199999999999987,-0.0869999999999993
508,1.0229999999999986,-0.0869999999999993
509,1.0219999999999987,-0.07799999999999918
510,1.0089999999999988,-0.07699999999999918
511,1.0129999999999988,-0.07699999999999918
512,1.0199999999999987,-0.07699999999999918
513,1.0159999999999987,-0.07699999999999918
514,1.0059999999999987,-0.07599999999999918
515,1.0129999999999986,-0.07599999999999918
516,1.0089999999999986,-0.0739999999999994
517,0.9959999999999986,-0.07399999999999918
518,0.9919999999999985,-0.07399999999999918
519,0.9859999999999985,-0.07299999999999918
520,0.9959999999999986,-0.07299999999999918
521,0.9909999999999985,-0.0679999999999995
522,0.9959999999999986,-0.0679999999999995
523,0.9919999999999985,-0.06699999999999928
524,0.9729999999999985,-0.06699999999999928
525,0.9729999999999985,-0.06699999999999928
526,0.9819999999999985,-0.06499999999999928
527,0.9739999999999985,-0.06399999999999961
528,0.9879999999999985,-0.06299999999999972
529,0.9989999999999986,-0.06299999999999972
530,0.9919999999999985,-0.06199999999999972
531,0.9929999999999986,-0.06199999999999972
532,0.9939999999999986,-0.06199999999999928
533,0.9939999999999986,-0.06199999999999928
534,0.9849999999999985,-0.06199999999999928
535,0.9859999999999985,-0.06199999999999928
536,0.9859999999999985,-0.05999999999999961
537,0.9769999999999985,-0.05999999999999961
538,0.9669999999999985,-0.05999999999999961
539,0.9749999999999985,-0.05999999999999961
540,0.9749999999999985,-0.05999999999999961
541,0.9749999999999985,-0.05999999999999961
542,0.9679999999999985,-0.05999999999999961
543,0.9709999999999985,-0.05999999999999961
544,0.9819999999999985,-0.05999999999999961
545,0.9739999999999985,-0.05999999999999961
546,0.9699999999999985,-0.05999999999999961
547,0.9779999999999985,-0.05999999999999961
548,0.9729999999999985,-0.05999999999999961
549,0.9769999999999985,-0.05899999999999972
550,0.9719999999999985,-0.05899999999999972
551,0.9699999999999985,-0.05899999999999972
552,0.9699999999999985,-0.05899999999999972
553,0.9699999999999985,-0.0589999999999995
554,0.9779999999999985,-0.0589999999999995
555,0.9739999999999985,-0.0589999999999995
556,0.9729999999999985,-0.0589999999999995
557,0.9599999999999985,-0.05600000000000094
558,0.9499999999999985,-0.06300000000000094
559,0.9579999999999985,-0.07300000000000095
560,0.9569999999999985,-0.07300000000000095
561,0.9599999999999985,-0.07300000000000073
562,0.9509999999999985,-0.07300000000000073
563,0.9529999999999985,-0.07300000000000073
564,0.9579999999999985,-0.07200000000000073
565,0.9519999999999985,-0.07200000000000073
566,0.9339999999999985,-0.07200000000000073
567,0.9369999999999985,-0.08900000000000075
568,0.9309999999999985,-0.08900000000000052
569,0.9399999999999985,-0.09200000000000053
570,0.9339999999999985,-0.09200000000000053
571,0.9379999999999985,-0.09200000000000053
572,0.9429999999999985,-0.09200000000000053
573,0.9439999999999985,-0.09100000000000019
574,0.9379999999999985,-0.08800000000000019
575,0.9469999999999985,-0.08800000000000019
576,0.9519999999999985,-0.08800000000000019
577,0.9469999999999985,-0.08700000000000052
578,0.9589999999999985,-0.08700000000000052
579,0.9599999999999985,-0.08700000000000052
580,0.9619999999999985,-0.08400000000000052
581,0.9599999999999985,-0.08400000000000052
582,0.9649999999999985,-0.08400000000000052
583,0.9639999999999985,-0.08400000000000052
584,0.9619999999999985,-0.08300000000000052
585,0.9519999999999985,-0.0830000000000003
586,0.9539999999999985,-0.0830000000000003
587,0.9499999999999985,-0.0830000000000003
588,0.9529999999999985,-0.0830000000000003
589,0.9519999999999985,-0.08200000000000063
590,0.9599999999999985,-0.08200000000000063
591,0.9639999999999985,-0.08200000000000063
592,0.9719999999999985,-0.08000000000000063
593,0.9759999999999985,-0.08000000000000063
594,0.9719999999999985,-0.08000000000000063
595,0.9609999999999985,-0.08000000000000063
596,0.9639999999999985,-0.07700000000000062
597,0.9529999999999985,-0.07700000000000062
598,0.9589999999999985,-0.07600000000000096
599,0.9529999999999985,-0.07600000000000051
600,0.9579999999999985,-0.07500000000000051
601,0.9529999999999985,-0.07500000000000051
602,0.9489999999999985,-0.07500000000000051
603,0.9489999999999985,-0.07500000000000051
604,0.9459999999999985,-0.07500000000000051
605,0.9379999999999985,-0.07300000000000051
606,0.9439999999999985,-0.08100000000000052
607,0.9369999999999985,-0.08100000000000052
608,0.9359999999999985,-0.08200000000000052
609,0.9299999999999985,-0.08300000000000052
610,0.9299999999999985,-0.08900000000000052
611,0.9259999999999985,-0.0890000000000003
612,0.9409999999999985,-0.0930000000000003
613,0.9459999999999985,-0.0930000000000003
614,0.9469999999999985,-0.0930000000000003
615,0.9509999999999985,-0.0930000000000003
616,0.9569999999999985,-0.08800000000000086
617,0.9479999999999985,-0.08800000000000086
618,0.9459999999999985,-0.08800000000000086
619,0.9419999999999985,-0.08800000000000086
620,0.9409999999999985,-0.08700000000000097
621,0.9379999999999985,-0.08700000000000097
622,0.9439999999999985,-0.08700000000000097
623,0.9339999999999985,-0.08100000000000096
624,0.9349999999999985,-0.08300000000000074
625,0.9469999999999985,-0.08300000000000074
626,0.9439999999999985,-0.08300000000000074
627,0.9469999999999985,-0.08300000000000074
628,0.9509999999999985,-0.08200000000000052
629,0.9609999999999985,-0.08200000000000052
630,0.9609999999999985,-0.08200000000000052
631,0.9649999999999985,-0.08200000000000052
632,0.9799999999999985,-0.08100000000000052
633,0.9849999999999985,-0.07900000000000085
634,0.9899999999999985,-0.07900000000000085
635,1.0019999999999984,-0.07900000000000085
636,1.0119999999999985,-0.07800000000000085
637,1.0059999999999985,-0.07800000000000085
638,1.0049999999999986,-0.07800000000000085
639,1.0099999999999985,-0.07800000000000085
640,1.0119999999999985,-0.07800000000000085
641,1.0259999999999985,-0.07700000000000096
642,1.0379999999999985,-0.07400000000000095
643,1.0429999999999984,-0.07699999999999996
644,1.0449999999999984,-0.08199999999999985
645,1.0489999999999984,-0.08399999999999985
646,1.0549999999999984,-0.08799999999999986
647,1.0489999999999984,-0.09399999999999986
648,1.0539999999999983,-0.09399999999999986
649,1.0519999999999983,-0.09399999999999986
650,1.0419999999999983,-0.09299999999999986
651,1.0289999999999984,-0.09199999999999975
652,1.0329999999999984,-0.09199999999999975
653,1.0239999999999985,-0.09199999999999975
654,1.0279999999999985,-0.08999999999999975
655,1.0269999999999986,-0.08799999999999975
656,1.0229999999999986,-0.08799999999999975
657,1.0269999999999986,-0.08799999999999975
658,1.0249999999999986,-0.08799999999999975
659,1.0259999999999985,-0.08499999999999985
660,1.0349999999999984,-0.08499999999999985
661,1.0379999999999983,-0.08499999999999985
662,1.0279999999999982,-0.08499999999999985
663,1.0259999999999982,-0.08499999999999985
664,1.0399999999999983,-0.08499999999999985
665,1.0359999999999983,-0.08499999999999985
666,1.0309999999999984,-0.07899999999999985
667,1.0269999999999984,-0.07899999999999985
668,1.0219999999999985,-0.07899999999999985
669,1.0149999999999986,-0.07699999999999985
670,1.0229999999999986,-0.07699999999999985
671,1.0199999999999987,-0.07699999999999985
